cudaMemcpy_10,4,0.0489280000,0,RCSRangeCommonToDb
cudaMemcpy_13,6,0.0573440008,0,RCSRangeCommonToDb
cudaMemcpy_15,256,0.0573760010,0,RCSRangeCommonToDb
cudaMemcpy_3,8,0.0624639988,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel5_0,32,1,0.0039360002,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel6_0,1,1,0.0034240000,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel7_0,1,1,0.0039679999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel8_0,1,1,0.0036800001,RCSRangeCommonToDb
cudaMemcpy_7,1024,0.0722879991,0,RCSRangeCommonToDb
cudaMemcpy_8,1024,0.0714560002,0,RCSRangeCommonToDb
cudaMemcpy_9,256,0.0741759986,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel9_0,1,1,0.0038079999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel10_0,32,1,0.0030720001,RCSRangeCommonToDb
cudaMemcpy_11,6,0.0655359998,0,RCSRangeCommonToDb
cudaMemcpy_10,4,0.0572480001,0,RCSRangeCommonToDb
cudaMemcpy_13,6,0.0737920031,0,RCSRangeCommonToDb
cudaMemcpy_15,256,0.0706560016,0,RCSRangeCommonToDb
cudaMemcpy_3,8,0.0675840005,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel5_0,32,1,0.0037440001,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel6_0,1,1,0.0033600000,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel7_0,1,1,0.0040960000,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel8_0,1,1,0.0032319999,RCSRangeCommonToDb
cudaMemcpy_7,1024,0.1433600038,0,RCSRangeCommonToDb
cudaMemcpy_8,1024,0.0737280026,0,RCSRangeCommonToDb
cudaMemcpy_9,256,0.0718400031,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel9_0,1,1,0.0051199999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel10_0,32,1,0.0040960000,RCSRangeCommonToDb
cudaMemcpy_11,6,0.0829439983,0,RCSRangeCommonToDb
cudaMemcpy_10,4,0.0631040037,0,RCSRangeCommonToDb
cudaMemcpy_13,6,0.0848959982,0,RCSRangeCommonToDb
cudaMemcpy_15,256,0.0859519988,0,RCSRangeCommonToDb
cudaMemcpy_3,8,0.0655680001,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel5_0,32,1,0.0039679999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel6_0,1,1,0.0047680000,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel7_0,1,1,0.0042240000,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel8_0,1,1,0.0038079999,RCSRangeCommonToDb
cudaMemcpy_7,1024,0.0747200027,0,RCSRangeCommonToDb
cudaMemcpy_8,1024,0.0687040016,0,RCSRangeCommonToDb
cudaMemcpy_9,256,0.1126720011,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel9_0,1,1,0.0032319999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel10_0,32,1,0.0040960000,RCSRangeCommonToDb
cudaMemcpy_11,6,0.0552960001,0,RCSRangeCommonToDb
cudaMemcpy_10,4,0.0591039993,0,RCSRangeCommonToDb
cudaMemcpy_13,6,0.0705920011,0,RCSRangeCommonToDb
cudaMemcpy_15,256,0.0856000036,0,RCSRangeCommonToDb
cudaMemcpy_3,8,0.0823680013,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel5_0,32,1,0.0031039999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel6_0,1,1,0.0041600000,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel7_0,1,1,0.0040960000,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel8_0,1,1,0.0031679999,RCSRangeCommonToDb
cudaMemcpy_7,1024,0.0674879998,0,RCSRangeCommonToDb
cudaMemcpy_8,1024,0.0716480017,0,RCSRangeCommonToDb
cudaMemcpy_9,256,0.0713919997,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel9_0,1,1,0.0031679999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel10_0,32,1,0.0031999999,RCSRangeCommonToDb
cudaMemcpy_11,6,0.0645119995,0,RCSRangeCommonToDb
cudaMemcpy_10,4,0.0614399984,0,RCSRangeCommonToDb
cudaMemcpy_13,6,0.0712959990,0,RCSRangeCommonToDb
cudaMemcpy_15,256,0.0707520023,0,RCSRangeCommonToDb
cudaMemcpy_3,8,0.0680319965,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel5_0,32,1,0.0036800001,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel6_0,1,1,0.0032639999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel7_0,1,1,0.0040960000,RCSRangeCommonToDb
